_id,lang,tln,cc,loc,p,tlt,plt,t,cr/$date,acr/$date,pln,flrs,f,uid
908850598858022913,en,88.37368,IN,kolkata,1wwwewewert,22.54733,22.54733,ETHealthworld | Platelet crisis hits Kolkata in peak dengue season https://t.co/UKZRwfVRkR,2017-09-15T19:00:43.000Z,2009-07-28T01:37:37.000Z,88.37368,637,1e222211,60838339
908851506555899904,en,88.37368,IN,kolkata,1wwwewewert,22.54733,22.54733,ETHealthworld | Platelet crisis hits Kolkata in peak dengue season https://t.co/FIsNx1kCwy,2017-09-15T19:04:19.000Z,2016-11-19T02:52:35.000Z,88.37368,18,1e222211,799890603676868613
908851528554905601,en,76.33343,IN,baton,1wwwewewert,32.70859,32.70859,"President Obama Arriving In Baton Rouge, La - Obama To Tour Louisiana Floods (pls RT↺❤️) https://t.co/MwnAuTQjcN #Louisiana",2017-09-15T19:04:24.000Z,2017-02-11T19:33:49.000Z,76.33343,436,1e222211,830583151290359808
908851600680042496,en,79.44226,IN,china,1wwwewewert,29.40435,29.40435,Free Mp3 Jilin City China Floods Wash Explosive Chemicals Into River (7.26 MB) Download https://t.co/ipvBfDeXtb,2017-09-15T19:04:41.000Z,2017-02-20T11:05:03.000Z,79.44226,1493,1e222211,833716605318213632
908851693797994496,en,77.18684,IN,white house,1wwwewewert,28.64521,28.64521,"As the White House mulls DACA, a DREAMer died saving people in Harvey’s floods https://t.co/5jkwkLCfje",2017-09-15T19:05:04.000Z,2015-04-18T01:58:04.000Z,77.18684,137425,1e222211,3178957030
908851989517303808,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @UNDP: This school reopened in 9 days after deadly #floods in #Nepal. How? The power of #YouthAction: https://t.co/gIPop9QvYg #ActonClim…,2017-09-15T19:06:14.000Z,2015-08-03T23:27:59.000Z,83.40232,134,1e222211,3402268103
908851993963360256,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @UNDP: This school reopened in 9 days after deadly #floods in #Nepal. How? The power of #YouthAction: https://t.co/gIPop9QvYg #ActonClim…,2017-09-15T19:06:15.000Z,2017-09-15T19:04:42.000Z,83.40232,0,1e222211,908851601296814081
908854194290941952,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,@asadowaisi India has many problems. Thousands have been rendered homeless due to floods. We cant give drinking wa… https://t.co/UIzIk2ZYln,2017-09-15T19:15:00.000Z,2009-05-30T11:50:33.000Z,76.97021,1658,1e222211,43559459
908854774652530689,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @UNDP: This school reopened in 9 days after deadly #floods in #Nepal. How? The power of #YouthAction: https://t.co/gIPop9QvYg #ActonClim…,2017-09-15T19:17:18.000Z,2009-11-18T00:06:56.000Z,83.40232,942,1e222211,90809891
908856462444761093,es,79.15989,IN,hola,1wwwewewert,23.18349,23.18349,@camiiibelardita Hola dengue,2017-09-15T19:24:01.000Z,2013-04-18T12:14:54.000Z,79.15989,400,1e222211,1362495630
908858013007695874,en,78.2442,IN,reno,1wwwewewert,26.82777,26.82777,Formerly barren part of Truckee River thrives after floods #Reno https://t.co/Ub1BWfyS4i,2017-09-15T19:30:10.000Z,2014-12-03T06:08:38.000Z,78.2442,429,1e222211,2903612385
908859865640009728,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… https://t.co/2X1nRIEA8v,2017-09-15T19:37:32.000Z,2012-07-22T21:33:22.000Z,81.57507,3813317,1e222211,711694309
908859903741116416,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:37:41.000Z,2009-03-21T05:49:51.000Z,81.57507,10149,1e222211,25663562
908860026650992640,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:38:10.000Z,2010-09-30T02:07:20.000Z,81.57507,2294,1e222211,196934424
908860035375042560,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:38:12.000Z,2011-11-01T19:30:05.000Z,81.57507,81,1e222211,403098668
908860052693409793,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:38:17.000Z,2014-08-03T22:12:47.000Z,81.57507,11204,1e222211,2705600599
908860098843258882,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:38:28.000Z,2013-12-23T07:39:54.000Z,81.57507,69,1e222211,2239826044
908860157819523072,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:38:42.000Z,2011-09-06T00:00:15.000Z,81.57507,6014,1e222211,368759853
908860325868453888,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:39:22.000Z,2009-11-05T06:17:07.000Z,81.57507,451,1e222211,87668218
908860575547043840,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:40:21.000Z,2014-01-04T00:47:41.000Z,81.57507,269,1e222211,2275655948
908860616852561928,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:40:31.000Z,2013-08-03T07:18:45.000Z,81.57507,20916,1e222211,1642797091
908860826299203585,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:41:21.000Z,2012-07-14T07:36:20.000Z,81.57507,26,1e222211,635448603
908861081300463616,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,https://t.co/DmN2xsyTiD: Deputy CM msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene…,2017-09-15T19:42:22.000Z,2014-03-09T01:14:39.000Z,81.57507,1596,1e222211,2379995101
908861113873387521,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:42:30.000Z,2011-07-28T05:13:43.000Z,81.57507,0,1e222211,343971380
908861256462946304,en,88.37368,IN,kolkata,1wwwewewert,22.54733,22.54733,Platelet crisis hits Kolkata in peak dengue season - Times of India #Kolkata https://t.co/81YbaXBM41,2017-09-15T19:43:04.000Z,2014-06-28T10:31:50.000Z,88.37368,460,1e222211,2593327357
908861550676516864,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:44:14.000Z,2017-08-15T05:10:34.000Z,81.57507,113,1e222211,897407661334974464
908862107881398273,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:46:27.000Z,2017-08-09T07:48:43.000Z,81.57507,137,1e222211,895273131954257920
908862162218582016,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:46:39.000Z,2016-10-14T08:16:05.000Z,81.57507,141,1e222211,786926051649740802
908862527630581763,en,76.5,IN,kl,1wwwewewert,10.41667,10.41667,"Dey, did you ask the same question to the Fed Govt when KL faced the same situation? #AssLicker https://t.co/rivSvLjmB1",2017-09-15T19:48:07.000Z,2010-10-16T07:02:23.000Z,76.5,474,1e222211,203503529
908863781207367680,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:53:05.000Z,2014-04-20T20:16:16.000Z,81.57507,563,1e222211,2455795548
908863831689924608,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:53:18.000Z,2010-10-25T20:16:50.000Z,81.57507,6,1e222211,207797839
908864506322853888,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:55:58.000Z,2011-05-28T20:25:40.000Z,81.57507,226,1e222211,307112582
908864519866167296,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:56:02.000Z,2015-06-09T10:36:32.000Z,81.57507,1577,1e222211,3315194007
908864649470152705,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:56:32.000Z,2011-08-23T04:14:16.000Z,81.57507,1760,1e222211,360507696
908864774519193602,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T19:57:02.000Z,2011-08-25T09:47:03.000Z,81.57507,554,1e222211,361923614
908866477092196352,en,86.04369,IN,ami,1wwwewewert,26.15063,26.15063,"@PMCPune @KunalKumarPMC  7 dengue patients. Very Urgent fogging required at Ami Park society opp vaibhav cinema hadapsar
9822060730",2017-09-15T20:03:48.000Z,2010-05-09T08:44:37.000Z,86.04369,244,1e222211,141953805
908867945903800321,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:09:38.000Z,2013-11-02T05:37:54.000Z,81.57507,2223,1e222211,2170050943
908867988706648064,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:09:49.000Z,2011-07-05T19:43:17.000Z,81.57507,421,1e222211,330051887
908869466649329664,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:15:41.000Z,2014-02-22T23:38:59.000Z,81.57507,699,1e222211,2357477113
908870751570276352,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:20:47.000Z,2014-07-07T20:28:54.000Z,81.57507,207,1e222211,2610830582
908871345663967233,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:23:09.000Z,2014-06-07T22:16:56.000Z,81.57507,100,1e222211,2553817934
908871577550323712,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:24:04.000Z,2011-08-02T00:04:41.000Z,81.57507,589,1e222211,347033747
908872610372624384,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:28:11.000Z,2009-10-19T22:25:14.000Z,81.57507,563,1e222211,83763291
908873100195807232,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @UNDP: This school reopened in 9 days after deadly #floods in #Nepal. How? The power of #YouthAction: https://t.co/gIPop9QvYg #ActonClim…,2017-09-15T20:30:07.000Z,2015-06-30T02:31:00.000Z,83.40232,639,1e222211,3261029179
908873144512929792,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:30:18.000Z,2010-01-04T14:21:58.000Z,81.57507,49,1e222211,101847556
908873353469022209,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:31:08.000Z,2010-05-04T11:38:24.000Z,81.57507,158,1e222211,140123528
908873750539468800,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:32:42.000Z,2014-01-11T10:04:48.000Z,81.57507,814,1e222211,2286813090
908874140890759168,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:34:15.000Z,2015-09-30T20:03:49.000Z,81.57507,891,1e222211,3742793480
908875172186251264,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,"Dy CM has directed all ministers n MLAs of Delhi to go their respective assembly n spread awareness against dengue.

https://t.co/GoHZUhlaSa",2017-09-15T20:38:21.000Z,2011-02-17T03:23:43.000Z,81.57507,285,1e222211,253461745
908875896429404161,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:41:14.000Z,2015-01-22T10:54:51.000Z,81.57507,123,1e222211,2992426959
908876039652126720,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:41:48.000Z,2015-11-08T05:04:13.000Z,81.57507,308,1e222211,4167146892
908876293269098496,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:42:49.000Z,2015-08-14T06:17:19.000Z,81.57507,334,1e222211,3315004220
908878726649094145,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:52:29.000Z,2011-05-12T06:31:36.000Z,81.57507,19787,1e222211,297368368
908878980144521216,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:53:29.000Z,2014-05-18T12:52:48.000Z,81.57507,351,1e222211,2505165738
908879804119769090,en,83.40232,IN,nepal,1wwwewewert,26.49976,26.49976,RT @UNDP: This school reopened in 9 days after deadly #floods in #Nepal. How? The power of #YouthAction: https://t.co/gIPop9QvYg #ActonClim…,2017-09-15T20:56:46.000Z,2011-01-06T08:34:34.000Z,83.40232,1,1e222211,234759009
908880351136669696,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T20:58:56.000Z,2011-08-27T23:52:59.000Z,81.57507,248,1e222211,363496690
908880635099471872,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:00:04.000Z,2017-09-08T05:29:45.000Z,81.57507,28,1e222211,906109796612374528
908880686810984448,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:00:16.000Z,2011-07-11T21:05:00.000Z,81.57507,73,1e222211,333783268
908881840143949824,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:04:51.000Z,2017-06-25T21:02:20.000Z,81.57507,116,1e222211,879165400037998592
908881947920826369,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:05:17.000Z,2015-09-23T13:08:04.000Z,81.57507,65,1e222211,3752104414
908883242270560258,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,"RT @GregoryHJames: Floods in India, Bangladesh and Nepal kill 1,200 and leave millions homeless https://t.co/7qXiTQ1SqY",2017-09-15T21:10:25.000Z,2011-09-09T06:47:43.000Z,76.97021,513,1e222211,370661185
908884184579624960,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:14:10.000Z,2014-01-05T03:54:00.000Z,81.57507,11616,1e222211,2277383275
908885659007442945,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:20:02.000Z,2016-09-13T07:29:42.000Z,81.57507,56,1e222211,775680351419060224
908885673733709824,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:20:05.000Z,2010-09-18T06:00:32.000Z,81.57507,192,1e222211,192170836
908886025866551296,en,88.37368,IN,kolkata,1wwwewewert,22.54733,22.54733,Platelet crisis hits Kolkata in peak dengue season - Times of India https://t.co/tudQoIu55F #Kolkata,2017-09-15T21:21:29.000Z,2014-08-25T11:33:53.000Z,88.37368,8823,1e222211,2767073305
908886109119066112,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:21:49.000Z,2012-08-08T05:40:16.000Z,81.57507,114,1e222211,744988734
908886173275250688,en,81.57507,IN,delhi,1wwwewewert,24.6444,24.6444,RT @AamAadmiParty: Deputy CM @msisodia has directed all ministers and MLAs of Delhi to go their respective assembly and spread awarene… ,2017-09-15T21:22:04.000Z,2012-02-01T14:47:18.000Z,81.57507,81,1e222211,480711042
